InvoiceDate,date_key,year,month,day,weekday
2010-04-01 11:48:00,20100401,2010,4,1,Thursday
2010-04-01 11:51:00,20100401,2010,4,1,Thursday
2010-04-01 11:55:00,20100401,2010,4,1,Thursday
2010-04-01 11:57:00,20100401,2010,4,1,Thursday
2010-04-01 12:07:00,20100401,2010,4,1,Thursday
2010-04-01 12:10:00,20100401,2010,4,1,Thursday
2010-04-01 12:26:00,20100401,2010,4,1,Thursday
2010-04-01 12:30:00,20100401,2010,4,1,Thursday
2010-04-01 12:33:00,20100401,2010,4,1,Thursday
2010-04-01 12:54:00,20100401,2010,4,1,Thursday
2010-04-01 12:56:00,20100401,2010,4,1,Thursday
2010-04-01 13:01:00,20100401,2010,4,1,Thursday
2010-04-01 13:17:00,20100401,2010,4,1,Thursday
2010-04-01 13:20:00,20100401,2010,4,1,Thursday
2010-04-01 13:24:00,20100401,2010,4,1,Thursday
2010-04-01 13:28:00,20100401,2010,4,1,Thursday
2010-04-01 13:33:00,20100401,2010,4,1,Thursday
2010-04-01 13:54:00,20100401,2010,4,1,Thursday
2010-04-01 13:58:00,20100401,2010,4,1,Thursday
2010-04-01 14:04:00,20100401,2010,4,1,Thursday
2010-04-01 14:14:00,20100401,2010,4,1,Thursday
2010-04-01 14:15:00,20100401,2010,4,1,Thursday
2010-04-01 14:18:00,20100401,2010,4,1,Thursday
2010-04-01 14:19:00,20100401,2010,4,1,Thursday
2010-04-01 14:23:00,20100401,2010,4,1,Thursday
2010-04-01 14:49:00,20100401,2010,4,1,Thursday
2010-04-01 14:51:00,20100401,2010,4,1,Thursday
2010-04-01 14:52:00,20100401,2010,4,1,Thursday
2010-04-01 14:59:00,20100401,2010,4,1,Thursday
2010-04-01 15:15:00,20100401,2010,4,1,Thursday
2010-04-01 15:16:00,20100401,2010,4,1,Thursday
2010-04-01 15:38:00,20100401,2010,4,1,Thursday
2010-04-01 15:40:00,20100401,2010,4,1,Thursday
2010-04-01 15:46:00,20100401,2010,4,1,Thursday
2010-04-01 16:13:00,20100401,2010,4,1,Thursday
2010-04-01 16:35:00,20100401,2010,4,1,Thursday
2010-04-01 16:40:00,20100401,2010,4,1,Thursday
2010-04-01 16:46:00,20100401,2010,4,1,Thursday
2010-04-01 16:55:00,20100401,2010,4,1,Thursday
2010-04-01 17:13:00,20100401,2010,4,1,Thursday
2010-04-01 17:15:00,20100401,2010,4,1,Thursday
2010-04-01 17:23:00,20100401,2010,4,1,Thursday
2010-04-01 18:03:00,20100401,2010,4,1,Thursday
2010-04-01 18:23:00,20100401,2010,4,1,Thursday
2010-04-01 18:37:00,20100401,2010,4,1,Thursday
2010-04-01 18:48:00,20100401,2010,4,1,Thursday
2010-04-01 19:06:00,20100401,2010,4,1,Thursday
2010-04-01 19:34:00,20100401,2010,4,1,Thursday
2010-04-01 19:46:00,20100401,2010,4,1,Thursday
2010-04-01 19:54:00,20100401,2010,4,1,Thursday
2010-04-06 09:28:00,20100406,2010,4,6,Tuesday
2010-04-06 09:30:00,20100406,2010,4,6,Tuesday
2010-04-06 09:37:00,20100406,2010,4,6,Tuesday
2010-04-06 09:39:00,20100406,2010,4,6,Tuesday
2010-04-06 09:46:00,20100406,2010,4,6,Tuesday
2010-04-06 09:51:00,20100406,2010,4,6,Tuesday
2010-04-06 09:52:00,20100406,2010,4,6,Tuesday
2010-04-06 09:53:00,20100406,2010,4,6,Tuesday
2010-04-06 09:56:00,20100406,2010,4,6,Tuesday
2010-04-06 09:58:00,20100406,2010,4,6,Tuesday
2010-04-06 10:06:00,20100406,2010,4,6,Tuesday
2010-04-06 10:21:00,20100406,2010,4,6,Tuesday
2010-04-06 10:22:00,20100406,2010,4,6,Tuesday
2010-04-06 10:43:00,20100406,2010,4,6,Tuesday
2010-04-06 10:47:00,20100406,2010,4,6,Tuesday
2010-04-06 11:06:00,20100406,2010,4,6,Tuesday
2010-04-06 11:17:00,20100406,2010,4,6,Tuesday
2010-04-06 11:21:00,20100406,2010,4,6,Tuesday
2010-04-06 11:41:00,20100406,2010,4,6,Tuesday
2010-04-06 11:42:00,20100406,2010,4,6,Tuesday
2010-04-06 11:47:00,20100406,2010,4,6,Tuesday
2010-04-06 12:11:00,20100406,2010,4,6,Tuesday
2010-04-06 12:14:00,20100406,2010,4,6,Tuesday
2010-04-06 12:20:00,20100406,2010,4,6,Tuesday
2010-04-06 12:39:00,20100406,2010,4,6,Tuesday
2010-04-06 12:40:00,20100406,2010,4,6,Tuesday
2010-04-06 12:41:00,20100406,2010,4,6,Tuesday
2010-04-06 12:43:00,20100406,2010,4,6,Tuesday
2010-04-06 12:45:00,20100406,2010,4,6,Tuesday
2010-04-06 12:54:00,20100406,2010,4,6,Tuesday
2010-04-06 12:56:00,20100406,2010,4,6,Tuesday
2010-04-06 13:29:00,20100406,2010,4,6,Tuesday
2010-04-06 13:30:00,20100406,2010,4,6,Tuesday
2010-04-06 13:37:00,20100406,2010,4,6,Tuesday
2010-04-06 13:42:00,20100406,2010,4,6,Tuesday
2010-04-06 13:52:00,20100406,2010,4,6,Tuesday
2010-04-06 13:53:00,20100406,2010,4,6,Tuesday
2010-04-06 13:54:00,20100406,2010,4,6,Tuesday
2010-04-06 14:10:00,20100406,2010,4,6,Tuesday
2010-04-06 14:14:00,20100406,2010,4,6,Tuesday
2010-04-06 14:18:00,20100406,2010,4,6,Tuesday
2010-04-06 14:21:00,20100406,2010,4,6,Tuesday
2010-04-06 14:30:00,20100406,2010,4,6,Tuesday
2010-04-06 14:39:00,20100406,2010,4,6,Tuesday
2010-04-06 14:42:00,20100406,2010,4,6,Tuesday
2010-04-06 15:08:00,20100406,2010,4,6,Tuesday
2010-04-06 15:09:00,20100406,2010,4,6,Tuesday
2010-04-06 15:10:00,20100406,2010,4,6,Tuesday
2010-04-06 15:16:00,20100406,2010,4,6,Tuesday
2010-04-06 15:33:00,20100406,2010,4,6,Tuesday
2010-04-06 16:01:00,20100406,2010,4,6,Tuesday
2010-04-06 16:24:00,20100406,2010,4,6,Tuesday
2010-04-06 16:37:00,20100406,2010,4,6,Tuesday
2010-04-07 09:29:00,20100407,2010,4,7,Wednesday
2010-04-07 10:02:00,20100407,2010,4,7,Wednesday
2010-04-07 10:24:00,20100407,2010,4,7,Wednesday
2010-04-07 10:35:00,20100407,2010,4,7,Wednesday
2010-04-07 10:53:00,20100407,2010,4,7,Wednesday
2010-04-07 10:59:00,20100407,2010,4,7,Wednesday
2010-04-07 11:04:00,20100407,2010,4,7,Wednesday
2010-04-07 11:07:00,20100407,2010,4,7,Wednesday
2010-04-07 11:13:00,20100407,2010,4,7,Wednesday
2010-04-07 11:20:00,20100407,2010,4,7,Wednesday
2010-04-07 11:21:00,20100407,2010,4,7,Wednesday
2010-04-07 11:52:00,20100407,2010,4,7,Wednesday
2010-04-07 11:59:00,20100407,2010,4,7,Wednesday
2010-04-07 12:07:00,20100407,2010,4,7,Wednesday
2010-04-07 12:09:00,20100407,2010,4,7,Wednesday
2010-04-07 12:14:00,20100407,2010,4,7,Wednesday
2010-04-07 12:23:00,20100407,2010,4,7,Wednesday
2010-04-07 12:30:00,20100407,2010,4,7,Wednesday
2010-04-07 12:45:00,20100407,2010,4,7,Wednesday
2010-04-07 12:58:00,20100407,2010,4,7,Wednesday
2010-04-07 13:07:00,20100407,2010,4,7,Wednesday
2010-04-07 13:14:00,20100407,2010,4,7,Wednesday
2010-04-07 13:21:00,20100407,2010,4,7,Wednesday
2010-04-07 13:34:00,20100407,2010,4,7,Wednesday
2010-04-07 13:46:00,20100407,2010,4,7,Wednesday
2010-04-07 13:48:00,20100407,2010,4,7,Wednesday
2010-04-07 13:54:00,20100407,2010,4,7,Wednesday
2010-04-07 14:04:00,20100407,2010,4,7,Wednesday
2010-04-07 14:08:00,20100407,2010,4,7,Wednesday
2010-04-07 14:10:00,20100407,2010,4,7,Wednesday
2010-04-07 14:12:00,20100407,2010,4,7,Wednesday
2010-04-07 14:14:00,20100407,2010,4,7,Wednesday
2010-04-07 14:16:00,20100407,2010,4,7,Wednesday
2010-04-07 14:17:00,20100407,2010,4,7,Wednesday
2010-04-07 14:21:00,20100407,2010,4,7,Wednesday
2010-04-07 14:32:00,20100407,2010,4,7,Wednesday
2010-04-07 14:36:00,20100407,2010,4,7,Wednesday
2010-04-07 14:50:00,20100407,2010,4,7,Wednesday
2010-04-07 14:54:00,20100407,2010,4,7,Wednesday
2010-04-07 15:02:00,20100407,2010,4,7,Wednesday
2010-04-07 15:14:00,20100407,2010,4,7,Wednesday
2010-04-07 15:33:00,20100407,2010,4,7,Wednesday
2010-04-07 15:43:00,20100407,2010,4,7,Wednesday
2010-04-07 15:47:00,20100407,2010,4,7,Wednesday
2010-04-07 15:54:00,20100407,2010,4,7,Wednesday
2010-04-07 16:06:00,20100407,2010,4,7,Wednesday
2010-04-07 16:09:00,20100407,2010,4,7,Wednesday
2010-04-07 16:11:00,20100407,2010,4,7,Wednesday
2010-04-07 16:13:00,20100407,2010,4,7,Wednesday
2010-04-07 16:16:00,20100407,2010,4,7,Wednesday
2010-04-07 16:17:00,20100407,2010,4,7,Wednesday
2010-04-07 16:21:00,20100407,2010,4,7,Wednesday
2010-04-07 16:22:00,20100407,2010,4,7,Wednesday
2010-04-07 16:36:00,20100407,2010,4,7,Wednesday
2010-04-07 16:52:00,20100407,2010,4,7,Wednesday
2010-04-08 08:00:00,20100408,2010,4,8,Thursday
2010-04-08 08:01:00,20100408,2010,4,8,Thursday
2010-04-08 08:27:00,20100408,2010,4,8,Thursday
2010-04-08 08:31:00,20100408,2010,4,8,Thursday
2010-04-08 09:06:00,20100408,2010,4,8,Thursday
2010-04-08 09:25:00,20100408,2010,4,8,Thursday
2010-04-08 09:43:00,20100408,2010,4,8,Thursday
2010-04-08 09:44:00,20100408,2010,4,8,Thursday
2010-04-08 09:47:00,20100408,2010,4,8,Thursday
2010-04-08 09:56:00,20100408,2010,4,8,Thursday
2010-04-08 10:08:00,20100408,2010,4,8,Thursday
2010-04-08 10:17:00,20100408,2010,4,8,Thursday
2010-04-08 10:19:00,20100408,2010,4,8,Thursday
2010-04-08 10:30:00,20100408,2010,4,8,Thursday
2010-04-08 10:40:00,20100408,2010,4,8,Thursday
2010-04-08 10:52:00,20100408,2010,4,8,Thursday
2010-04-08 11:11:00,20100408,2010,4,8,Thursday
2010-04-08 11:16:00,20100408,2010,4,8,Thursday
2010-04-08 11:18:00,20100408,2010,4,8,Thursday
2010-04-08 11:20:00,20100408,2010,4,8,Thursday
2010-04-08 11:33:00,20100408,2010,4,8,Thursday
2010-04-08 11:49:00,20100408,2010,4,8,Thursday
2010-04-08 11:50:00,20100408,2010,4,8,Thursday
2010-04-08 11:59:00,20100408,2010,4,8,Thursday
2010-04-08 12:09:00,20100408,2010,4,8,Thursday
2010-04-08 12:13:00,20100408,2010,4,8,Thursday
2010-04-08 12:23:00,20100408,2010,4,8,Thursday
2010-04-08 12:51:00,20100408,2010,4,8,Thursday
2010-04-08 12:54:00,20100408,2010,4,8,Thursday
2010-04-08 13:15:00,20100408,2010,4,8,Thursday
2010-04-08 13:16:00,20100408,2010,4,8,Thursday
2010-04-08 13:18:00,20100408,2010,4,8,Thursday
2010-04-08 13:19:00,20100408,2010,4,8,Thursday
2010-04-08 13:21:00,20100408,2010,4,8,Thursday
2010-04-08 13:32:00,20100408,2010,4,8,Thursday
2010-04-08 13:45:00,20100408,2010,4,8,Thursday
2010-04-08 13:54:00,20100408,2010,4,8,Thursday
2010-04-08 14:15:00,20100408,2010,4,8,Thursday
2010-04-08 14:28:00,20100408,2010,4,8,Thursday
2010-04-08 14:30:00,20100408,2010,4,8,Thursday
2010-04-08 14:36:00,20100408,2010,4,8,Thursday
2010-04-08 14:37:00,20100408,2010,4,8,Thursday
2010-04-08 14:42:00,20100408,2010,4,8,Thursday
2010-04-08 15:04:00,20100408,2010,4,8,Thursday
2010-04-08 15:19:00,20100408,2010,4,8,Thursday
2010-04-08 15:20:00,20100408,2010,4,8,Thursday
2010-04-08 15:29:00,20100408,2010,4,8,Thursday
2010-04-08 15:30:00,20100408,2010,4,8,Thursday
2010-04-08 15:35:00,20100408,2010,4,8,Thursday
2010-04-08 15:36:00,20100408,2010,4,8,Thursday
2010-04-08 15:40:00,20100408,2010,4,8,Thursday
2010-04-08 15:41:00,20100408,2010,4,8,Thursday
2010-04-08 16:21:00,20100408,2010,4,8,Thursday
2010-04-08 16:36:00,20100408,2010,4,8,Thursday
2010-04-08 16:43:00,20100408,2010,4,8,Thursday
2010-04-08 16:45:00,20100408,2010,4,8,Thursday
2010-04-08 16:49:00,20100408,2010,4,8,Thursday
2010-04-08 16:50:00,20100408,2010,4,8,Thursday
2010-04-08 16:54:00,20100408,2010,4,8,Thursday
2010-04-08 16:58:00,20100408,2010,4,8,Thursday
2010-04-08 17:00:00,20100408,2010,4,8,Thursday
2010-04-08 17:04:00,20100408,2010,4,8,Thursday
2010-04-08 17:05:00,20100408,2010,4,8,Thursday
2010-04-08 17:09:00,20100408,2010,4,8,Thursday
2010-04-08 17:15:00,20100408,2010,4,8,Thursday
2010-04-08 17:32:00,20100408,2010,4,8,Thursday
2010-04-08 17:39:00,20100408,2010,4,8,Thursday
2010-04-08 17:44:00,20100408,2010,4,8,Thursday
2010-04-08 17:45:00,20100408,2010,4,8,Thursday
2010-04-08 17:51:00,20100408,2010,4,8,Thursday
2010-04-08 19:13:00,20100408,2010,4,8,Thursday
2010-04-08 19:29:00,20100408,2010,4,8,Thursday
2010-04-08 19:39:00,20100408,2010,4,8,Thursday
2010-04-08 19:40:00,20100408,2010,4,8,Thursday
2010-04-09 08:05:00,20100409,2010,4,9,Friday
2010-04-09 09:14:00,20100409,2010,4,9,Friday
2010-04-09 09:26:00,20100409,2010,4,9,Friday
2010-04-09 09:54:00,20100409,2010,4,9,Friday
2010-04-09 10:08:00,20100409,2010,4,9,Friday
2010-04-09 10:12:00,20100409,2010,4,9,Friday
2010-04-09 10:17:00,20100409,2010,4,9,Friday
2010-04-09 10:19:00,20100409,2010,4,9,Friday
2010-04-09 10:24:00,20100409,2010,4,9,Friday
2010-04-09 10:30:00,20100409,2010,4,9,Friday
2010-04-09 11:03:00,20100409,2010,4,9,Friday
2010-04-09 11:15:00,20100409,2010,4,9,Friday
2010-04-09 11:34:00,20100409,2010,4,9,Friday
2010-04-09 11:38:00,20100409,2010,4,9,Friday
2010-04-09 11:39:00,20100409,2010,4,9,Friday
2010-04-09 11:41:00,20100409,2010,4,9,Friday
2010-04-09 12:08:00,20100409,2010,4,9,Friday
2010-04-09 12:12:00,20100409,2010,4,9,Friday
2010-04-09 12:33:00,20100409,2010,4,9,Friday
2010-04-09 12:40:00,20100409,2010,4,9,Friday
2010-04-09 13:00:00,20100409,2010,4,9,Friday
2010-04-09 13:07:00,20100409,2010,4,9,Friday
2010-04-09 13:08:00,20100409,2010,4,9,Friday
2010-04-09 14:01:00,20100409,2010,4,9,Friday
2010-04-09 14:26:00,20100409,2010,4,9,Friday
2010-04-09 14:27:00,20100409,2010,4,9,Friday
2010-04-09 14:38:00,20100409,2010,4,9,Friday
2010-04-09 14:46:00,20100409,2010,4,9,Friday
2010-04-09 14:49:00,20100409,2010,4,9,Friday
2010-04-09 15:04:00,20100409,2010,4,9,Friday
2010-04-09 15:22:00,20100409,2010,4,9,Friday
2010-04-09 16:05:00,20100409,2010,4,9,Friday
2010-04-09 16:54:00,20100409,2010,4,9,Friday
2010-04-09 17:13:00,20100409,2010,4,9,Friday
2010-04-11 10:16:00,20100411,2010,4,11,Sunday
2010-04-11 10:30:00,20100411,2010,4,11,Sunday
2010-04-11 10:35:00,20100411,2010,4,11,Sunday
2010-04-11 10:44:00,20100411,2010,4,11,Sunday
2010-04-11 10:45:00,20100411,2010,4,11,Sunday
2010-04-11 10:47:00,20100411,2010,4,11,Sunday
2010-04-11 11:14:00,20100411,2010,4,11,Sunday
2010-04-11 11:17:00,20100411,2010,4,11,Sunday
2010-04-11 11:22:00,20100411,2010,4,11,Sunday
2010-04-11 11:47:00,20100411,2010,4,11,Sunday
2010-04-11 11:56:00,20100411,2010,4,11,Sunday
2010-04-11 12:02:00,20100411,2010,4,11,Sunday
2010-04-11 12:05:00,20100411,2010,4,11,Sunday
2010-04-11 12:12:00,20100411,2010,4,11,Sunday
2010-04-11 12:32:00,20100411,2010,4,11,Sunday
2010-04-11 12:37:00,20100411,2010,4,11,Sunday
2010-04-11 12:45:00,20100411,2010,4,11,Sunday
2010-04-11 13:01:00,20100411,2010,4,11,Sunday
2010-04-11 13:07:00,20100411,2010,4,11,Sunday
2010-04-11 13:09:00,20100411,2010,4,11,Sunday
2010-04-11 13:10:00,20100411,2010,4,11,Sunday
2010-04-11 13:27:00,20100411,2010,4,11,Sunday
2010-04-11 13:37:00,20100411,2010,4,11,Sunday
2010-04-11 13:39:00,20100411,2010,4,11,Sunday
2010-04-11 13:40:00,20100411,2010,4,11,Sunday
2010-04-11 13:49:00,20100411,2010,4,11,Sunday
2010-04-11 14:11:00,20100411,2010,4,11,Sunday
2010-04-11 14:28:00,20100411,2010,4,11,Sunday
2010-04-11 14:42:00,20100411,2010,4,11,Sunday
2010-04-11 15:20:00,20100411,2010,4,11,Sunday
2010-04-11 15:34:00,20100411,2010,4,11,Sunday
2010-04-11 15:38:00,20100411,2010,4,11,Sunday
2010-04-11 15:54:00,20100411,2010,4,11,Sunday
2010-04-11 15:59:00,20100411,2010,4,11,Sunday
2010-04-11 16:06:00,20100411,2010,4,11,Sunday
2010-04-12 07:07:00,20100412,2010,4,12,Monday
2010-04-12 07:14:00,20100412,2010,4,12,Monday
2010-04-12 08:23:00,20100412,2010,4,12,Monday
2010-04-12 09:13:00,20100412,2010,4,12,Monday
2010-04-12 09:19:00,20100412,2010,4,12,Monday
2010-04-12 09:52:00,20100412,2010,4,12,Monday
2010-04-12 09:59:00,20100412,2010,4,12,Monday
2010-04-12 10:09:00,20100412,2010,4,12,Monday
2010-04-12 10:10:00,20100412,2010,4,12,Monday
2010-04-12 10:15:00,20100412,2010,4,12,Monday
2010-04-12 10:24:00,20100412,2010,4,12,Monday
2010-04-12 11:07:00,20100412,2010,4,12,Monday
2010-04-12 11:19:00,20100412,2010,4,12,Monday
2010-04-12 11:22:00,20100412,2010,4,12,Monday
2010-04-12 11:25:00,20100412,2010,4,12,Monday
2010-04-12 11:28:00,20100412,2010,4,12,Monday
2010-04-12 11:38:00,20100412,2010,4,12,Monday
2010-04-12 11:45:00,20100412,2010,4,12,Monday
2010-04-12 11:51:00,20100412,2010,4,12,Monday
2010-04-12 12:48:00,20100412,2010,4,12,Monday
2010-04-12 12:50:00,20100412,2010,4,12,Monday
2010-04-12 13:01:00,20100412,2010,4,12,Monday
2010-04-12 13:11:00,20100412,2010,4,12,Monday
2010-04-12 13:22:00,20100412,2010,4,12,Monday
2010-04-12 13:50:00,20100412,2010,4,12,Monday
2010-04-12 14:20:00,20100412,2010,4,12,Monday
2010-04-12 14:48:00,20100412,2010,4,12,Monday
2010-04-12 14:53:00,20100412,2010,4,12,Monday
2010-04-12 15:01:00,20100412,2010,4,12,Monday
2010-04-12 15:32:00,20100412,2010,4,12,Monday
2010-04-12 15:40:00,20100412,2010,4,12,Monday
2010-04-12 15:59:00,20100412,2010,4,12,Monday
2010-04-12 16:01:00,20100412,2010,4,12,Monday
2010-04-12 16:11:00,20100412,2010,4,12,Monday
2010-04-12 16:30:00,20100412,2010,4,12,Monday
2010-04-12 16:33:00,20100412,2010,4,12,Monday
2010-04-12 16:38:00,20100412,2010,4,12,Monday
2010-04-12 16:41:00,20100412,2010,4,12,Monday
2010-04-12 16:42:00,20100412,2010,4,12,Monday
2010-04-12 16:44:00,20100412,2010,4,12,Monday
2010-04-12 16:50:00,20100412,2010,4,12,Monday
2010-04-12 17:23:00,20100412,2010,4,12,Monday
2010-04-13 09:26:00,20100413,2010,4,13,Tuesday
2010-04-13 09:55:00,20100413,2010,4,13,Tuesday
2010-04-13 09:56:00,20100413,2010,4,13,Tuesday
2010-04-13 10:01:00,20100413,2010,4,13,Tuesday
2010-04-13 10:02:00,20100413,2010,4,13,Tuesday
2010-04-13 11:03:00,20100413,2010,4,13,Tuesday
2010-04-13 11:04:00,20100413,2010,4,13,Tuesday
2010-04-13 11:27:00,20100413,2010,4,13,Tuesday
2010-04-13 11:31:00,20100413,2010,4,13,Tuesday
2010-04-13 11:38:00,20100413,2010,4,13,Tuesday
2010-04-13 11:43:00,20100413,2010,4,13,Tuesday
2010-04-13 11:48:00,20100413,2010,4,13,Tuesday
2010-04-13 11:55:00,20100413,2010,4,13,Tuesday
2010-04-13 11:58:00,20100413,2010,4,13,Tuesday
2010-04-13 12:00:00,20100413,2010,4,13,Tuesday
2010-04-13 12:21:00,20100413,2010,4,13,Tuesday
2010-04-13 12:23:00,20100413,2010,4,13,Tuesday
2010-04-13 12:24:00,20100413,2010,4,13,Tuesday
2010-04-13 12:27:00,20100413,2010,4,13,Tuesday
2010-04-13 12:30:00,20100413,2010,4,13,Tuesday
2010-04-13 12:35:00,20100413,2010,4,13,Tuesday
2010-04-13 13:02:00,20100413,2010,4,13,Tuesday
2010-04-13 13:11:00,20100413,2010,4,13,Tuesday
2010-04-13 13:21:00,20100413,2010,4,13,Tuesday
2010-04-13 13:26:00,20100413,2010,4,13,Tuesday
2010-04-13 13:29:00,20100413,2010,4,13,Tuesday
2010-04-13 13:30:00,20100413,2010,4,13,Tuesday
2010-04-13 13:31:00,20100413,2010,4,13,Tuesday
2010-04-13 13:33:00,20100413,2010,4,13,Tuesday
2010-04-13 13:39:00,20100413,2010,4,13,Tuesday
2010-04-13 13:40:00,20100413,2010,4,13,Tuesday
2010-04-13 13:50:00,20100413,2010,4,13,Tuesday
2010-04-13 14:02:00,20100413,2010,4,13,Tuesday
2010-04-13 14:16:00,20100413,2010,4,13,Tuesday
2010-04-13 14:36:00,20100413,2010,4,13,Tuesday
2010-04-13 14:40:00,20100413,2010,4,13,Tuesday
2010-04-13 14:53:00,20100413,2010,4,13,Tuesday
2010-04-13 14:55:00,20100413,2010,4,13,Tuesday
2010-04-13 15:01:00,20100413,2010,4,13,Tuesday
2010-04-13 15:17:00,20100413,2010,4,13,Tuesday
2010-04-13 15:34:00,20100413,2010,4,13,Tuesday
2010-04-13 15:47:00,20100413,2010,4,13,Tuesday
2010-04-13 16:07:00,20100413,2010,4,13,Tuesday
2010-04-13 16:33:00,20100413,2010,4,13,Tuesday
2010-04-13 16:57:00,20100413,2010,4,13,Tuesday
2010-04-13 17:15:00,20100413,2010,4,13,Tuesday
2010-04-14 08:43:00,20100414,2010,4,14,Wednesday
2010-04-14 08:45:00,20100414,2010,4,14,Wednesday
2010-04-14 08:46:00,20100414,2010,4,14,Wednesday
2010-04-14 08:48:00,20100414,2010,4,14,Wednesday
2010-04-14 08:53:00,20100414,2010,4,14,Wednesday
2010-04-14 09:30:00,20100414,2010,4,14,Wednesday
2010-04-14 09:43:00,20100414,2010,4,14,Wednesday
2010-04-14 10:08:00,20100414,2010,4,14,Wednesday
2010-04-14 10:13:00,20100414,2010,4,14,Wednesday
2010-04-14 10:31:00,20100414,2010,4,14,Wednesday
2010-04-14 10:32:00,20100414,2010,4,14,Wednesday
2010-04-14 10:44:00,20100414,2010,4,14,Wednesday
2010-04-14 10:56:00,20100414,2010,4,14,Wednesday
2010-04-14 11:01:00,20100414,2010,4,14,Wednesday
2010-04-14 11:16:00,20100414,2010,4,14,Wednesday
2010-04-14 11:20:00,20100414,2010,4,14,Wednesday
2010-04-14 11:36:00,20100414,2010,4,14,Wednesday
2010-04-14 11:50:00,20100414,2010,4,14,Wednesday
2010-04-14 11:51:00,20100414,2010,4,14,Wednesday
2010-04-14 11:54:00,20100414,2010,4,14,Wednesday
2010-04-14 11:59:00,20100414,2010,4,14,Wednesday
2010-04-14 12:17:00,20100414,2010,4,14,Wednesday
2010-04-14 12:26:00,20100414,2010,4,14,Wednesday
2010-04-14 12:28:00,20100414,2010,4,14,Wednesday
2010-04-14 12:40:00,20100414,2010,4,14,Wednesday
2010-04-14 12:56:00,20100414,2010,4,14,Wednesday
2010-04-14 13:24:00,20100414,2010,4,14,Wednesday
2010-04-14 13:27:00,20100414,2010,4,14,Wednesday
2010-04-14 13:29:00,20100414,2010,4,14,Wednesday
2010-04-14 13:35:00,20100414,2010,4,14,Wednesday
2010-04-14 13:39:00,20100414,2010,4,14,Wednesday
2010-04-14 13:50:00,20100414,2010,4,14,Wednesday
2010-04-14 13:55:00,20100414,2010,4,14,Wednesday
2010-04-14 13:56:00,20100414,2010,4,14,Wednesday
2010-04-14 13:57:00,20100414,2010,4,14,Wednesday
2010-04-14 14:20:00,20100414,2010,4,14,Wednesday
2010-04-14 14:38:00,20100414,2010,4,14,Wednesday
2010-04-14 14:49:00,20100414,2010,4,14,Wednesday
2010-04-14 15:10:00,20100414,2010,4,14,Wednesday
2010-04-14 15:15:00,20100414,2010,4,14,Wednesday
2010-04-14 15:17:00,20100414,2010,4,14,Wednesday
2010-04-14 16:24:00,20100414,2010,4,14,Wednesday
2010-04-14 16:29:00,20100414,2010,4,14,Wednesday
2010-04-15 08:33:00,20100415,2010,4,15,Thursday
2010-04-15 08:35:00,20100415,2010,4,15,Thursday
2010-04-15 08:38:00,20100415,2010,4,15,Thursday
2010-04-15 09:09:00,20100415,2010,4,15,Thursday
2010-04-15 09:10:00,20100415,2010,4,15,Thursday
2010-04-15 09:15:00,20100415,2010,4,15,Thursday
2010-04-15 09:45:00,20100415,2010,4,15,Thursday
2010-04-15 10:12:00,20100415,2010,4,15,Thursday
2010-04-15 10:18:00,20100415,2010,4,15,Thursday
2010-04-15 10:20:00,20100415,2010,4,15,Thursday
2010-04-15 10:31:00,20100415,2010,4,15,Thursday
2010-04-15 10:35:00,20100415,2010,4,15,Thursday
2010-04-15 10:43:00,20100415,2010,4,15,Thursday
2010-04-15 10:49:00,20100415,2010,4,15,Thursday
2010-04-15 11:33:00,20100415,2010,4,15,Thursday
2010-04-15 11:34:00,20100415,2010,4,15,Thursday
2010-04-15 11:44:00,20100415,2010,4,15,Thursday
2010-04-15 11:47:00,20100415,2010,4,15,Thursday
2010-04-15 11:49:00,20100415,2010,4,15,Thursday
2010-04-15 12:10:00,20100415,2010,4,15,Thursday
2010-04-15 12:17:00,20100415,2010,4,15,Thursday
2010-04-15 12:20:00,20100415,2010,4,15,Thursday
2010-04-15 12:22:00,20100415,2010,4,15,Thursday
2010-04-15 12:24:00,20100415,2010,4,15,Thursday
2010-04-15 12:54:00,20100415,2010,4,15,Thursday
2010-04-15 12:55:00,20100415,2010,4,15,Thursday
2010-04-15 13:07:00,20100415,2010,4,15,Thursday
2010-04-15 13:39:00,20100415,2010,4,15,Thursday
2010-04-15 13:52:00,20100415,2010,4,15,Thursday
2010-04-15 13:54:00,20100415,2010,4,15,Thursday
2010-04-15 14:10:00,20100415,2010,4,15,Thursday
2010-04-15 14:14:00,20100415,2010,4,15,Thursday
2010-04-15 14:26:00,20100415,2010,4,15,Thursday
2010-04-15 14:28:00,20100415,2010,4,15,Thursday
2010-04-15 14:31:00,20100415,2010,4,15,Thursday
2010-04-15 14:38:00,20100415,2010,4,15,Thursday
2010-04-15 14:45:00,20100415,2010,4,15,Thursday
2010-04-15 14:48:00,20100415,2010,4,15,Thursday
2010-04-15 14:58:00,20100415,2010,4,15,Thursday
2010-04-15 15:12:00,20100415,2010,4,15,Thursday
2010-04-15 15:26:00,20100415,2010,4,15,Thursday
2010-04-15 15:28:00,20100415,2010,4,15,Thursday
2010-04-15 15:33:00,20100415,2010,4,15,Thursday
2010-04-15 15:48:00,20100415,2010,4,15,Thursday
2010-04-15 15:57:00,20100415,2010,4,15,Thursday
