Customer ID,Country,customer_key
13527,United Kingdom,1167
15885,United Kingdom,1168
14064,United Kingdom,1169
15296,United Kingdom,1170
14439,Greece,1171
13543,United Kingdom,1172
15682,United Kingdom,1173
17320,United Kingdom,1174
15126,United Kingdom,1175
17180,United Kingdom,1176
13413,United Kingdom,1177
13192,United Kingdom,1178
14854,United Kingdom,1179
14209,United Kingdom,1180
14274,United Kingdom,1181
17460,United Kingdom,1182
12531,Germany,1183
16822,United Kingdom,1184
13889,United Kingdom,1185
14640,United Kingdom,1186
14837,United Kingdom,1187
17242,United Kingdom,1188
17618,United Kingdom,1189
17335,United Kingdom,1190
17780,United Kingdom,1191
16950,United Kingdom,1192
12916,United Kingdom,1193
13036,United Kingdom,1194
14879,United Kingdom,1195
12703,Germany,1196
13249,United Kingdom,1197
15727,United Kingdom,1198
15711,United Kingdom,1199
14701,United Kingdom,1200
16255,United Kingdom,1201
14070,United Kingdom,1202
17071,United Kingdom,1203
16523,United Kingdom,1204
14522,United Kingdom,1205
17141,United Kingdom,1206
13209,United Kingdom,1207
15696,United Kingdom,1208
13729,United Kingdom,1209
14044,United Kingdom,1210
17142,United Kingdom,1211
16206,United Kingdom,1212
15434,United Kingdom,1213
15483,United Kingdom,1214
14986,United Kingdom,1215
17584,United Kingdom,1216
14870,United Kingdom,1217
14621,United Kingdom,1218
15303,United Kingdom,1219
13488,United Kingdom,1220
17810,United Kingdom,1221
18199,United Kingdom,1222
13477,United Kingdom,1223
16795,United Kingdom,1224
17419,United Kingdom,1225
16004,United Kingdom,1226
14628,United Kingdom,1227
15611,United Kingdom,1228
14376,United Kingdom,1229
12857,United Kingdom,1230
14538,United Kingdom,1231
17218,United Kingdom,1232
13650,United Kingdom,1233
15259,United Kingdom,1234
13971,United Kingdom,1235
12468,Germany,1236
15218,United Kingdom,1237
15950,United Kingdom,1238
17536,United Kingdom,1239
15003,United Kingdom,1240
16481,United Kingdom,1241
13459,United Kingdom,1242
16281,United Kingdom,1243
12905,United Kingdom,1244
12361,Belgium,1245
17059,United Kingdom,1246
15845,United Kingdom,1247
17050,United Kingdom,1248
17726,United Kingdom,1249
13514,United Kingdom,1250
15766,United Kingdom,1251
15959,United Kingdom,1252
12745,EIRE,1253
12606,Spain,1254
12404,Finland,1255
12466,France,1256
16291,Portugal,1257
12555,Spain,1258
14912,Italy,1259
12846,United Kingdom,1260
16047,EIRE,1261
14380,United Kingdom,1262
14079,United Kingdom,1263
17672,United Kingdom,1264
15702,Nigeria,1265
12570,Spain,1266
15073,United Kingdom,1267
13698,United Kingdom,1268
16051,United Kingdom,1269
14365,United Kingdom,1270
12873,United Kingdom,1271
15695,United Kingdom,1272
15798,United Kingdom,1273
14551,United Kingdom,1274
12869,United Kingdom,1275
17604,United Kingdom,1276
15389,United Kingdom,1277
16430,United Kingdom,1278
13048,United Kingdom,1279
15797,United Kingdom,1280
16320,Unspecified,1281
13101,United Kingdom,1282
18016,United Kingdom,1283
14167,United Kingdom,1284
14279,United Kingdom,1285
12484,Spain,1286
17695,United Kingdom,1287
17982,United Kingdom,1288
14672,United Kingdom,1289
15563,United Kingdom,1290
13820,United Kingdom,1291
14613,United Kingdom,1292
16326,United Kingdom,1293
15544,United Kingdom,1294
16137,United Kingdom,1295
16535,United Kingdom,1296
18194,United Kingdom,1297
13615,United Kingdom,1298
15137,United Kingdom,1299
17905,United Kingdom,1300
15861,United Kingdom,1301
15192,United Kingdom,1302
14469,United Kingdom,1303
13851,United Kingdom,1304
15487,United Kingdom,1305
13480,United Kingdom,1306
15251,United Kingdom,1307
12823,United Kingdom,1308
13583,United Kingdom,1309
14249,United Kingdom,1310
16673,United Kingdom,1311
16390,United Kingdom,1312
14068,United Kingdom,1313
15943,United Kingdom,1314
16923,United Kingdom,1315
16955,United Kingdom,1316
15013,United Kingdom,1317
15588,United Kingdom,1318
17137,United Kingdom,1319
14481,United Kingdom,1320
16014,United Kingdom,1321
14820,United Kingdom,1322
15385,United Kingdom,1323
12483,Sweden,1324
13443,United Kingdom,1325
13392,United Kingdom,1326
14306,United Kingdom,1327
13897,United Kingdom,1328
15338,United Kingdom,1329
18212,United Kingdom,1330
16655,United Kingdom,1331
12668,Germany,1332
17107,United Kingdom,1333
17176,United Kingdom,1334
13478,United Kingdom,1335
14637,United Kingdom,1336
15317,United Kingdom,1337
15022,United Kingdom,1338
14370,United Kingdom,1339
12810,Japan,1340
14047,United Kingdom,1341
12800,Portugal,1342
12711,Germany,1343
15416,United Kingdom,1344
17365,United Kingdom,1345
13511,United Kingdom,1346
16415,United Kingdom,1347
15512,United Kingdom,1348
14821,United Kingdom,1349
13156,United Kingdom,1350
17361,United Kingdom,1351
13628,United Kingdom,1352
15480,Malta,1353
18064,United Kingdom,1354
17350,United Kingdom,1355
15564,United Kingdom,1356
15803,United Kingdom,1357
13584,United Kingdom,1358
17146,United Kingdom,1359
13916,United Kingdom,1360
15279,United Kingdom,1361
18175,United Kingdom,1362
17163,United Kingdom,1363
16300,United Kingdom,1364
12848,United Kingdom,1365
13538,United Kingdom,1366
17876,United Kingdom,1367
13975,United Kingdom,1368
17092,United Kingdom,1369
16067,United Kingdom,1370
12805,Netherlands,1371
15321,United Kingdom,1372
15091,United Kingdom,1373
13553,United Kingdom,1374
16928,United Kingdom,1375
13757,United Kingdom,1376
17311,United Kingdom,1377
16840,United Kingdom,1378
16081,United Kingdom,1379
14399,United Kingdom,1380
12396,RSA,1381
15448,United Kingdom,1382
18101,United Kingdom,1383
13619,United Kingdom,1384
16834,United Kingdom,1385
17690,United Kingdom,1386
12840,United Kingdom,1387
14545,United Kingdom,1388
15023,United Kingdom,1389
14038,United Kingdom,1390
15591,United Kingdom,1391
14497,United Kingdom,1392
15732,United Kingdom,1393
13107,United Kingdom,1394
12373,Austria,1395
16583,United Kingdom,1396
17281,United Kingdom,1397
16383,United Kingdom,1398
16412,United Kingdom,1399
13783,United Kingdom,1400
15167,United Kingdom,1401
17138,United Kingdom,1402
16986,United Kingdom,1403
12500,Germany,1404
17309,United Kingdom,1405
16266,United Kingdom,1406
15365,United Kingdom,1407
17328,United Kingdom,1408
15810,United Kingdom,1409
13874,United Kingdom,1410
18267,United Kingdom,1411
12853,United Kingdom,1412
13009,United Kingdom,1413
16147,United Kingdom,1414
13658,United Kingdom,1415
16704,United Kingdom,1416
15784,United Kingdom,1417
14682,United Kingdom,1418
15660,United Kingdom,1419
13700,United Kingdom,1420
16714,United Kingdom,1421
15580,United Kingdom,1422
15422,United Kingdom,1423
15584,United Kingdom,1424
16788,United Kingdom,1425
16225,United Kingdom,1426
12402,Belgium,1427
14562,United Kingdom,1428
17550,United Kingdom,1429
16082,United Kingdom,1430
16212,United Kingdom,1431
17342,United Kingdom,1432
17504,United Kingdom,1433
14227,United Kingdom,1434
13497,United Kingdom,1435
16161,United Kingdom,1436
13870,United Kingdom,1437
16246,United Kingdom,1438
13417,United Kingdom,1439
13304,United Kingdom,1440
13834,United Kingdom,1441
14884,United Kingdom,1442
18070,United Kingdom,1443
16078,United Kingdom,1444
15339,United Kingdom,1445
16781,United Kingdom,1446
17514,United Kingdom,1447
17294,United Kingdom,1448
17647,United Kingdom,1449
12524,Germany,1450
12665,Germany,1451
17319,United Kingdom,1452
17774,United Kingdom,1453
15892,United Kingdom,1454
13119,United Kingdom,1455
12370,Austria,1456
13131,United Kingdom,1457
14609,United Kingdom,1458
17577,United Kingdom,1459
15082,United Kingdom,1460
12645,Germany,1461
17083,United Kingdom,1462
12621,Germany,1463
13293,United Kingdom,1464
16344,United Kingdom,1465
17731,United Kingdom,1466
13976,United Kingdom,1467
13242,United Kingdom,1468
16419,United Kingdom,1469
13985,United Kingdom,1470
16873,United Kingdom,1471
12663,Germany,1472
16530,United Kingdom,1473
13092,United Kingdom,1474
12932,United Kingdom,1475
18058,United Kingdom,1476
15176,United Kingdom,1477
13164,United Kingdom,1478
12776,Portugal,1479
17201,United Kingdom,1480
17575,United Kingdom,1481
12474,Germany,1482
16577,United Kingdom,1483
12670,France,1484
15765,United Kingdom,1485
12567,France,1486
14115,United Kingdom,1487
14072,United Kingdom,1488
16992,United Kingdom,1489
14301,United Kingdom,1490
17685,United Kingdom,1491
12677,France,1492
13696,United Kingdom,1493
14190,United Kingdom,1494
15244,United Kingdom,1495
13288,United Kingdom,1496
13551,United Kingdom,1497
16839,United Kingdom,1498
15807,United Kingdom,1499
16978,United Kingdom,1500
13629,United Kingdom,1501
13291,United Kingdom,1502
16553,United Kingdom,1503
13815,Germany,1504
16895,United Kingdom,1505
15293,United Kingdom,1506
15504,United Kingdom,1507
12695,France,1508
13223,United Kingdom,1509
17226,United Kingdom,1510
17547,United Kingdom,1511
15278,United Kingdom,1512
15288,United Kingdom,1513
12976,United Kingdom,1514
17258,United Kingdom,1515
17955,United Kingdom,1516
17029,United Kingdom,1517
15372,United Kingdom,1518
13446,United Kingdom,1519
16608,United Kingdom,1520
15561,United Kingdom,1521
17108,United Kingdom,1522
15425,United Kingdom,1523
15538,United Kingdom,1524
16136,United Kingdom,1525
13587,United Kingdom,1526
14970,United Kingdom,1527
15272,United Kingdom,1528
17285,United Kingdom,1529
13421,United Kingdom,1530
17340,United Kingdom,1531
16838,United Kingdom,1532
15964,United Kingdom,1533
14909,United Kingdom,1534
18179,United Kingdom,1535
14943,United Kingdom,1536
12426,Germany,1537
12391,Cyprus,1538
14282,United Kingdom,1539
12380,Belgium,1540
16330,United Kingdom,1541
17136,United Kingdom,1542
15371,United Kingdom,1543
16544,United Kingdom,1544
16860,United Kingdom,1545
17241,United Kingdom,1546
17442,United Kingdom,1547
17644,United Kingdom,1548
15323,United Kingdom,1549
13802,United Kingdom,1550
14369,United Kingdom,1551
16359,United Kingdom,1552
14989,United Kingdom,1553
16584,United Kingdom,1554
13407,United Kingdom,1555
17171,United Kingdom,1556
14639,United Kingdom,1557
17778,United Kingdom,1558
17789,United Kingdom,1559
15325,United Kingdom,1560
12960,United Kingdom,1561
13503,United Kingdom,1562
12972,United Kingdom,1563
17931,United Kingdom,1564
13842,United Kingdom,1565
16911,United Kingdom,1566
16774,United Kingdom,1567
14944,United Kingdom,1568
13659,United Kingdom,1569
18285,United Kingdom,1570
14244,United Kingdom,1571
17560,United Kingdom,1572
13613,United Kingdom,1573
14276,United Kingdom,1574
17426,United Kingdom,1575
14584,United Kingdom,1576
16447,United Kingdom,1577
16938,United Kingdom,1578
18218,United Kingdom,1579
14322,United Kingdom,1580
14495,United Kingdom,1581
14890,United Kingdom,1582
13773,United Kingdom,1583
13020,United Kingdom,1584
12993,United Kingdom,1585
13431,United Kingdom,1586
12898,United Kingdom,1587
16170,United Kingdom,1588
13579,United Kingdom,1589
14152,United Kingdom,1590
18178,United Kingdom,1591
17763,United Kingdom,1592
12891,United Kingdom,1593
15693,United Kingdom,1594
17721,United Kingdom,1595
18153,United Kingdom,1596
14783,United Kingdom,1597
18257,United Kingdom,1598
15306,United Kingdom,1599
16487,United Kingdom,1600
14686,United Kingdom,1601
13333,United Kingdom,1602
13957,United Kingdom,1603
16574,United Kingdom,1604
13604,United Kingdom,1605
17145,United Kingdom,1606
13662,United Kingdom,1607
13552,United Kingdom,1608
13191,United Kingdom,1609
18283,United Kingdom,1610
12416,Australia,1611
13761,United Kingdom,1612
14878,United Kingdom,1613
15988,United Kingdom,1614
15182,United Kingdom,1615
16693,United Kingdom,1616
15774,United Kingdom,1617
16948,United Kingdom,1618
13980,United Kingdom,1619
17332,United Kingdom,1620
15928,United Kingdom,1621
12945,United Kingdom,1622
16450,United Kingdom,1623
14602,United Kingdom,1624
16273,United Kingdom,1625
13540,United Kingdom,1626
12360,Austria,1627
13434,United Kingdom,1628
12389,Australia,1629
16619,United Kingdom,1630
14997,United Kingdom,1631
17439,United Kingdom,1632
13217,United Kingdom,1633
17195,United Kingdom,1634
17081,United Kingdom,1635
15754,United Kingdom,1636
17259,United Kingdom,1637
15673,United Kingdom,1638
16071,United Kingdom,1639
13340,United Kingdom,1640
17829,United Arab Emirates,1641
13513,United Kingdom,1642
12727,France,1643
17667,United Kingdom,1644
13330,United Kingdom,1645
15493,United Kingdom,1646
16416,United Kingdom,1647
13052,United Kingdom,1648
14726,United Kingdom,1649
15295,United Kingdom,1650
13772,United Kingdom,1651
15241,United Kingdom,1652
14112,United Kingdom,1653
13490,United Kingdom,1654
15955,United Kingdom,1655
14681,United Kingdom,1656
15290,United Kingdom,1657
16388,United Kingdom,1658
12482,Sweden,1659
16406,United Kingdom,1660
12998,United Kingdom,1661
15439,United Kingdom,1662
14284,United Kingdom,1663
12909,United Kingdom,1664
15659,United Kingdom,1665
13765,United Kingdom,1666
15058,United Kingdom,1667
16208,United Kingdom,1668
13944,United Kingdom,1669
14535,United Kingdom,1670
13469,United Kingdom,1671
13104,United Kingdom,1672
17358,United Kingdom,1673
16118,United Kingdom,1674
14006,United Kingdom,1675
16471,United Kingdom,1676
14740,United Kingdom,1677
18009,United Kingdom,1678
17863,United Kingdom,1679
13334,United Kingdom,1680
13771,United Kingdom,1681
13240,United Kingdom,1682
14402,United Kingdom,1683
17200,United Kingdom,1684
13935,United Kingdom,1685
16677,United Kingdom,1686
17534,United Kingdom,1687
13652,United Kingdom,1688
14770,United Kingdom,1689
17207,United Kingdom,1690
17883,United Kingdom,1691
17011,United Kingdom,1692
15366,United Kingdom,1693
16631,United Kingdom,1694
15124,United Kingdom,1695
13598,United Kingdom,1696
14177,United Kingdom,1697
16913,United Kingdom,1698
14459,United Kingdom,1699
15477,United Kingdom,1700
15569,United Kingdom,1701
15149,United Kingdom,1702
14807,United Kingdom,1703
18046,United Kingdom,1704
17760,United Kingdom,1705
15990,United Kingdom,1706
15664,United Kingdom,1707
16939,United Kingdom,1708
13561,United Kingdom,1709
16283,United Kingdom,1710
17373,United Kingdom,1711
18069,United Kingdom,1712
14798,United Kingdom,1713
12598,France,1714
13010,United Kingdom,1715
15219,United Kingdom,1716
14131,United Kingdom,1717
16511,United Kingdom,1718
16037,United Kingdom,1719
13018,United Kingdom,1720
17305,United Kingdom,1721
16521,United Kingdom,1722
16519,United Kingdom,1723
17359,United Kingdom,1724
16731,United Kingdom,1725
14257,United Kingdom,1726
15603,United Kingdom,1727
17116,United Kingdom,1728
13911,United Kingdom,1729
17330,United Kingdom,1730
12731,France,1731
16946,United Kingdom,1732
17477,United Kingdom,1733
13797,United Kingdom,1734
13126,United Kingdom,1735
14818,United Kingdom,1736
15927,United Kingdom,1737
16960,United Kingdom,1738
12525,France,1739
16177,United Kingdom,1740
12809,Portugal,1741
15606,United Kingdom,1742
13593,United Kingdom,1743
16520,United Kingdom,1744
13793,United Kingdom,1745
13663,United Kingdom,1746
16947,United Kingdom,1747
16099,United Kingdom,1748
18148,United Kingdom,1749
17020,United Kingdom,1750
13873,United Kingdom,1751
13294,United Kingdom,1752
12594,Italy,1753
16461,United Kingdom,1754
16636,United Kingdom,1755
13214,United Kingdom,1756
13722,United Kingdom,1757
13595,United Kingdom,1758
14142,United Kingdom,1759
18152,United Kingdom,1760
16285,United Kingdom,1761
14157,United Kingdom,1762
15875,United Kingdom,1763
13835,United Kingdom,1764
12431,Australia,1765
13377,United Kingdom,1766
17049,United Kingdom,1767
15622,United Kingdom,1768
17930,United Kingdom,1769
15084,United Kingdom,1770
14097,United Kingdom,1771
18151,United Kingdom,1772
13879,United Kingdom,1773
17663,United Kingdom,1774
16859,United Kingdom,1775
18272,United Kingdom,1776
17847,United Kingdom,1777
14018,United Kingdom,1778
14426,United Kingdom,1779
13881,United Kingdom,1780
17159,United Kingdom,1781
16096,United Kingdom,1782
14748,United Kingdom,1783
15030,United Kingdom,1784
17448,United Kingdom,1785
12371,Switzerland,1786
17718,United Kingdom,1787
12399,Belgium,1788
13280,United Kingdom,1789
12568,Germany,1790
13476,United Kingdom,1791
12497,Germany,1792
18226,United Kingdom,1793
14957,United Kingdom,1794
14186,United Kingdom,1795
13544,United Kingdom,1796
13515,United Kingdom,1797
15094,United Kingdom,1798
17190,United Kingdom,1799
17006,United Kingdom,1800
15630,United Kingdom,1801
15978,United Kingdom,1802
14852,United Kingdom,1803
15929,United Kingdom,1804
14233,United Kingdom,1805
13799,United Kingdom,1806
16331,United Kingdom,1807
14172,United Kingdom,1808
13201,United Kingdom,1809
13508,United Kingdom,1810
16271,United Kingdom,1811
15443,United Kingdom,1812
14205,United Kingdom,1813
14877,United Kingdom,1814
18253,United Kingdom,1815
13764,United Kingdom,1816
17236,United Kingdom,1817
17589,United Kingdom,1818
17734,United Kingdom,1819
13276,United Kingdom,1820
16466,United Kingdom,1821
12530,Germany,1822
15631,United Kingdom,1823
18029,United Kingdom,1824
16984,United Kingdom,1825
16310,United Kingdom,1826
16534,United Kingdom,1827
17158,United Kingdom,1828
12369,Austria,1829
14493,United Kingdom,1830
15847,United Kingdom,1831
17298,United Kingdom,1832
15791,United Kingdom,1833
12765,Netherlands,1834
17682,United Kingdom,1835
12825,United Kingdom,1836
17325,United Kingdom,1837
16754,United Kingdom,1838
13157,United Kingdom,1839
17542,United Kingdom,1840
17857,United Kingdom,1841
12514,Italy,1842
17960,United Kingdom,1843
16628,United Kingdom,1844
17289,United Kingdom,1845
17025,United Kingdom,1846
16537,United Kingdom,1847
17488,United Kingdom,1848
16681,United Kingdom,1849
13454,United Kingdom,1850
16275,United Kingdom,1851
16568,United Kingdom,1852
18245,United Kingdom,1853
17002,United Kingdom,1854
17438,United Kingdom,1855
15250,United Kingdom,1856
16182,United Kingdom,1857
17266,United Kingdom,1858
15437,United Kingdom,1859
12495,Sweden,1860
15921,United Kingdom,1861
18039,United Kingdom,1862
17907,United Kingdom,1863
14147,United Kingdom,1864
13627,United Kingdom,1865
16854,United Kingdom,1866
13283,United Kingdom,1867
15722,United Kingdom,1868
16707,United Kingdom,1869
16756,United Kingdom,1870
12542,Spain,1871
14676,United Kingdom,1872
13316,United Kingdom,1873
12638,Sweden,1874
13484,United Kingdom,1875
16846,United Kingdom,1876
17348,United Kingdom,1877
13566,United Kingdom,1878
14924,United Kingdom,1879
14403,United Kingdom,1880
16258,United Kingdom,1881
13305,United Kingdom,1882
15558,United Kingdom,1883
16611,United Kingdom,1884
17338,United Kingdom,1885
14060,United Kingdom,1886
12954,United Kingdom,1887
16387,United Kingdom,1888
13715,United Kingdom,1889
14745,United Kingdom,1890
15221,United Kingdom,1891
15008,United Kingdom,1892
17065,United Kingdom,1893
17228,United Kingdom,1894
17588,United Kingdom,1895
16347,United Kingdom,1896
13795,United Kingdom,1897
14824,United Kingdom,1898
12692,France,1899
15941,United Kingdom,1900
13824,United Kingdom,1901
13724,United Kingdom,1902
13573,United Kingdom,1903
16586,United Kingdom,1904
15994,United Kingdom,1905
13183,United Kingdom,1906
18149,United Kingdom,1907
13688,United Kingdom,1908
15665,United Kingdom,1909
17849,United Kingdom,1910
14857,United Kingdom,1911
14645,United Kingdom,1912
14315,United Kingdom,1913
15117,United Kingdom,1914
18135,United Kingdom,1915
13530,United Kingdom,1916
14534,United Kingdom,1917
16242,United Kingdom,1918
14195,United Kingdom,1919
13600,United Kingdom,1920
15227,United Kingdom,1921
15123,United Kingdom,1922
12366,Cyprus,1923
15946,United Kingdom,1924
14873,United Kingdom,1925
14604,United Kingdom,1926
18063,United Kingdom,1927
14496,United Kingdom,1928
12701,Germany,1929
17478,United Kingdom,1930
14872,United Kingdom,1931
17568,United Kingdom,1932
17479,United Kingdom,1933
16652,United Kingdom,1934
13612,United Kingdom,1935
16777,United Kingdom,1936
13275,United Kingdom,1937
18196,United Kingdom,1938
17933,United Kingdom,1939
16917,United Kingdom,1940
13371,United Kingdom,1941
16254,United Kingdom,1942
13406,United Kingdom,1943
15775,United Kingdom,1944
16336,United Kingdom,1945
18131,United Kingdom,1946
16571,United Kingdom,1947
18187,United Kingdom,1948
14427,United Kingdom,1949
16977,United Kingdom,1950
15819,United Kingdom,1951
14651,United Kingdom,1952
15918,United Kingdom,1953
14400,United Kingdom,1954
13057,United Kingdom,1955
15461,United Kingdom,1956
16385,United Kingdom,1957
13243,United Kingdom,1958
15496,United Kingdom,1959
12615,France,1960
16303,United Kingdom,1961
16108,United Kingdom,1962
17349,United Kingdom,1963
13128,United Kingdom,1964
18247,United Kingdom,1965
16668,United Kingdom,1966
16199,United Kingdom,1967
13230,United Kingdom,1968
13150,United Kingdom,1969
17838,United Kingdom,1970
17738,United Kingdom,1971
16716,United Kingdom,1972
16008,United Kingdom,1973
14292,United Kingdom,1974
15760,Norway,1975
14851,United Kingdom,1976
16508,United Kingdom,1977
17673,United Kingdom,1978
12418,Switzerland,1979
14832,United Kingdom,1980
14316,United Kingdom,1981
12908,United Kingdom,1982
15650,United Kingdom,1983
18085,United Kingdom,1984
17133,United Kingdom,1985
17472,United Kingdom,1986
13466,United Kingdom,1987
17587,United Kingdom,1988
17051,United Kingdom,1989
16039,United Kingdom,1990
16397,United Kingdom,1991
12796,Netherlands,1992
18078,United Kingdom,1993
12368,Cyprus,1994
13451,United Kingdom,1995
12639,Sweden,1996
14928,United Kingdom,1997
17552,United Kingdom,1998
16132,United Kingdom,1999
13151,United Kingdom,2000
13482,United Kingdom,2001
14175,United Kingdom,2002
14817,United Kingdom,2003
13357,United Kingdom,2004
14355,United Kingdom,2005
14464,United Kingdom,2006
16441,United Kingdom,2007
17640,United Kingdom,2008
13706,United Kingdom,2009
15614,United Kingdom,2010
14596,United Kingdom,2011
15105,United Kingdom,2012
16970,United Kingdom,2013
14166,United Kingdom,2014
16578,United Kingdom,2015
16615,United Kingdom,2016
12918,United Kingdom,2017
13445,United Kingdom,2018
14762,United Kingdom,2019
14344,United Kingdom,2020
15869,United Kingdom,2021
13896,United Kingdom,2022
18189,United Kingdom,2023
13252,United Kingdom,2024
16077,United Kingdom,2025
13988,United Kingdom,2026
12742,United Arab Emirates,2027
16002,United Kingdom,2028
14729,United Kingdom,2029
15086,United Kingdom,2030
16444,United Kingdom,2031
14026,United Kingdom,2032
15447,United Kingdom,2033
16741,United Kingdom,2034
17072,United Kingdom,2035
14202,United Kingdom,2036
14947,United Kingdom,2037
15374,United Kingdom,2038
13849,United Kingdom,2039
17001,United Kingdom,2040
17353,United Kingdom,2041
16090,United Kingdom,2042
13969,United Kingdom,2043
17301,United Kingdom,2044
16943,United Kingdom,2045
13900,United Kingdom,2046
13285,United Kingdom,2047
12870,United Kingdom,2048
15027,United Kingdom,2049
16794,United Kingdom,2050
17484,United Kingdom,2051
12726,France,2052
13187,United Kingdom,2053
13705,United Kingdom,2054
14704,United Kingdom,2055
12791,Netherlands,2056
15698,United Kingdom,2057
14330,United Kingdom,2058
16286,United Kingdom,2059
14013,United Kingdom,2060
15789,United Kingdom,2061
18188,United Kingdom,2062
17582,United Kingdom,2063
18166,United Kingdom,2064
18215,United Kingdom,2065
16493,United Kingdom,2066
16601,United Kingdom,2067
14537,United Kingdom,2068
13117,United Kingdom,2069
14074,United Kingdom,2070
12477,Germany,2071
14994,United Kingdom,2072
16807,United Kingdom,2073
15249,United Kingdom,2074
14253,United Kingdom,2075
16833,United Kingdom,2076
15552,United Kingdom,2077
15848,United Kingdom,2078
13053,United Kingdom,2079
15289,United Kingdom,2080
17827,United Kingdom,2081
14378,United Kingdom,2082
14805,United Kingdom,2083
16934,United Kingdom,2084
16784,United Kingdom,2085
12910,United Kingdom,2086
15068,United Kingdom,2087
17518,United Kingdom,2088
14101,United Kingdom,2089
15423,United Kingdom,2090
14572,United Kingdom,2091
15570,United Kingdom,2092
17068,United Kingdom,2093
13684,United Kingdom,2094
14078,United Kingdom,2095
15231,United Kingdom,2096
16666,United Kingdom,2097
14583,United Kingdom,2098
14809,United Kingdom,2099
16549,United Kingdom,2100
15141,United Kingdom,2101
13113,United Kingdom,2102
15981,United Kingdom,2103
16532,United Kingdom,2104
17994,United Kingdom,2105
16456,United Kingdom,2106
16502,United Kingdom,2107
17046,United Kingdom,2108
12496,Spain,2109
16036,United Kingdom,2110
16176,United Kingdom,2111
13412,United Kingdom,2112
17664,United Kingdom,2113
16570,United Kingdom,2114
16455,United Kingdom,2115
17676,United Kingdom,2116
13051,United Kingdom,2117
12990,United Kingdom,2118
12861,United Kingdom,2119
14935,Channel Islands,2120
15029,United Kingdom,2121
15715,United Kingdom,2122
15575,United Kingdom,2123
17586,United Kingdom,2124
17464,United Kingdom,2125
17217,United Kingdom,2126
14235,United Kingdom,2127
15122,United Kingdom,2128
14492,United Kingdom,2129
14882,United Kingdom,2130
15742,United Kingdom,2131
13856,United Kingdom,2132
16658,United Kingdom,2133
13676,United Kingdom,2134
17602,United Kingdom,2135
18025,United Kingdom,2136
15792,United Kingdom,2137
15216,United Kingdom,2138
13803,United Kingdom,2139
18093,United Kingdom,2140
17889,United Kingdom,2141
14706,United Kingdom,2142
13179,United Kingdom,2143
15741,United Kingdom,2144
16133,United Kingdom,2145
13059,United Kingdom,2146
18056,United Kingdom,2147
17531,United Kingdom,2148
16845,United Kingdom,2149
15796,United Kingdom,2150
15454,United Kingdom,2151
15800,United Kingdom,2152
15125,United Kingdom,2153
16847,United Kingdom,2154
13219,United Kingdom,2155
13464,United Kingdom,2156
13361,United Kingdom,2157
14893,United Kingdom,2158
12662,Germany,2159
15689,United Kingdom,2160
16377,United Kingdom,2161
14916,United Kingdom,2162
13582,United Kingdom,2163
18241,United Kingdom,2164
15173,United Kingdom,2165
13196,United Kingdom,2166
14200,United Kingdom,2167
16130,United Kingdom,2168
14692,United Kingdom,2169
17993,United Kingdom,2170
13750,United Kingdom,2171
14049,United Kingdom,2172
16054,United Kingdom,2173
17669,United Kingdom,2174
14835,United Kingdom,2175
14694,United Kingdom,2176
14489,United Kingdom,2177
18173,United Kingdom,2178
12997,United Kingdom,2179
15215,United Kingdom,2180
15770,United Kingdom,2181
14035,United Kingdom,2182
13939,United Kingdom,2183
13710,United Kingdom,2184
16654,United Kingdom,2185
13071,United Kingdom,2186
14221,United Kingdom,2187
14825,United Kingdom,2188
14265,Unspecified,2189
13432,United Kingdom,2190
13207,United Kingdom,2191
17563,United Kingdom,2192
15252,United Kingdom,2193
13632,United Kingdom,2194
16941,United Kingdom,2195
14264,United Kingdom,2196
12643,France,2197
15112,United Kingdom,2198
13723,United Kingdom,2199
15201,United Kingdom,2200
12821,United Kingdom,2201
13640,United Kingdom,2202
16454,United Kingdom,2203
16369,United Kingdom,2204
17497,United Kingdom,2205
14758,United Kingdom,2206
13852,United Kingdom,2207
17553,United Kingdom,2208
14145,United Kingdom,2209
14855,United Kingdom,2210
16053,United Kingdom,2211
13712,United Kingdom,2212
14918,United Kingdom,2213
14813,United Kingdom,2214
13278,United Kingdom,2215
14450,United Kingdom,2216
14533,United Kingdom,2217
15613,United Kingdom,2218
17746,United Kingdom,2219
17110,United Kingdom,2220
17805,United Kingdom,2221
15638,United Kingdom,2222
15062,United Kingdom,2223
13163,United Kingdom,2224
15129,United Kingdom,2225
13197,United Kingdom,2226
16040,United Kingdom,2227
18246,United Kingdom,2228
16341,United Kingdom,2229
16944,United Kingdom,2230
12786,Netherlands,2231
13080,United Kingdom,2232
15331,United Kingdom,2233
17609,United Kingdom,2234
16276,United Kingdom,2235
14275,United Kingdom,2236
16814,United Kingdom,2237
12481,Germany,2238
17608,United Kingdom,2239
13180,United Kingdom,2240
14011,United Kingdom,2241
16372,United Kingdom,2242
17221,United Kingdom,2243
15067,United Kingdom,2244
14430,United Kingdom,2245
12935,United Kingdom,2246
15524,United Kingdom,2247
15590,United Kingdom,2248
14791,United Kingdom,2249
14114,United Kingdom,2250
14930,Channel Islands,2251
15546,United Kingdom,2252
14844,United Kingdom,2253
12982,United Kingdom,2254
12671,Germany,2255
14853,United Kingdom,2256
12943,United Kingdom,2257
15268,United Kingdom,2258
15639,United Kingdom,2259
12459,Spain,2260
