Customer ID,TotalPrice
14895,13980.83
14896,1614.45
14897,1774.16
14898,2195.14
14899,1331.38
14900,13.92
14901,860.11
14902,702.96
14904,605.05
14905,1355.24
14906,68.44
14907,2664.69
14908,104.1
14909,1404.68
14911,152121.22
14912,1021.4
14913,2845.7
14915,1503.77
14916,1773.97
14917,1123.75
14918,4345.66
14919,359.35
14920,629.4
14922,843.74
14924,620.96
14926,359.4
14927,308.2
14928,223.91
14929,612.81
14930,2873.77
14932,666.13
14933,1770.0
14934,1612.56
14935,1065.1200000000001
14936,4273.79
14938,2322.43
14940,531.49
14941,182.1
14942,746.56
14943,107.62
14944,3884.42
14945,179.39999999999998
14947,758.97
14949,515.0
14952,9529.86
14953,685.65
14954,167.27
14955,163.77
14956,1325.0
14957,203.2
14958,458.26
14961,9365.47
14962,240.21
14963,1651.23
14966,881.24
14967,1518.81
14968,353.65
14969,906.23
14970,3327.29
14972,30.299999999999997
14975,192.45
14977,31.93
14978,1190.82
14979,429.66
14980,150.68
14981,270.8
14982,237.78
14983,183.2
14984,1058.1399999999999
14986,563.1
14987,1387.4499999999998
14988,1704.11
14989,342.4
14990,304.17
14991,314.67
14992,210.5
14993,36.13
14994,946.72
14996,442.29
14997,230.4
14998,338.31
14999,129.48
15001,199.10999999999999
15002,3127.97
15003,1027.03
15005,7681.71
15006,277.4
15008,360.0
15011,416.6
15012,429.78
15013,1610.82
15015,2354.97
15016,450.85
15018,111.25
15020,198.47
15021,826.91
15022,281.05
15023,5287.64
15024,2414.18
15025,617.83
15026,579.89
15027,2129.45
15028,521.78
15029,365.1
15030,1461.63
15031,2449.75
15032,8821.55
15034,3957.04
15037,397.76
15038,579.67
15039,19960.3
15040,7.49
15041,109.47
15042,179.51999999999998
15043,2333.32
15044,8389.42
15046,2533.37
15048,98.7
15050,2349.5
15051,2543.55
15055,549.12
15056,113.65
15057,1766.46
15058,1285.04
15059,2153.48
15061,83284.38
15062,1597.76
15064,1254.41
15065,168.73
15067,2118.12
15068,621.54
15070,737.05
15071,473.49
15072,187.51999999999998
15073,1744.61
15074,817.46
15076,566.89
15077,2428.08
15078,8018.7699999999995
15079,2871.74
15080,546.25
15081,1460.92
15082,93.35
15084,965.1999999999999
15085,347.54
15086,218.53
15091,565.9
15092,318.65
15093,9729.09
15094,83.0
15095,1771.04
15097,660.27
15100,2018.6999999999998
15101,1160.41
15102,554.67
15105,795.98
15107,620.85
15109,498.15
15110,509.75
15111,1163.39
15112,209.4
15114,639.56
15115,191.74
15117,934.19
15122,2853.49
15123,2456.86
15124,266.63
15125,5496.39
15126,449.49
15127,304.97
15128,312.68
15129,3412.7799999999997
15131,80.28
15133,824.48
15134,208.29999999999998
15135,166.63
15137,823.4
15138,502.52
15140,889.44
15141,1388.47
15142,2121.18
15143,304.18
15144,5579.87
15149,1033.81
15150,3686.61
15151,2085.61
15152,518.14
15154,1089.44
15155,383.96999999999997
15157,718.04
15158,204.62
15159,3475.72
15160,431.11
15161,119.92
15162,312.9
15164,1203.53
15165,487.75
15166,167.16
15167,1468.82
15169,569.22
15170,81.15
15173,1494.6
15174,345.71
15176,988.04
15177,948.93
15179,5284.97
15180,816.93
15181,510.72
15182,2376.1
15183,639.93
15184,283.19
15186,991.79
15188,310.43
15189,1298.99
15190,834.4399999999999
15191,588.05
15192,937.0699999999999
15194,4811.16
15196,313.7
15197,797.9
15198,377.71
15199,1853.7
15200,549.05
15201,606.41
15202,6001.49
15203,2572.38
15207,683.92
15208,100.4
15209,178.98
15210,845.01
15211,383.07
15212,106.47999999999999
15215,1687.49
15216,389.49
15217,426.24
15218,5711.94
15219,379.7
15221,2062.2
15222,2965.91
15223,662.2
15224,549.28
15227,1269.0900000000001
15228,2193.56
15229,160.5
15231,250.26
15233,59.4
15235,690.3
15240,2753.41
15241,1293.72
15242,302.03999999999996
15243,610.6
15244,280.51
15245,2095.0
15246,266.25
15247,620.06
15248,1893.93
15249,2577.54
15250,60.0
15251,9839.55
15252,1362.6299999999999
15253,1136.89
15254,787.99
15255,2815.17
15256,71.95
15257,368.75
15259,1182.3799999999999
15260,7377.46
15261,1253.18
15262,239.87
15264,454.66
15265,1839.52
15266,732.91
15268,961.9
15269,816.56
15270,6145.37
15271,2146.95
15272,1309.01
15273,228.96
15276,491.17
15277,220.44
15278,496.16
15279,1290.03
15280,284.4
15281,6211.42
15282,348.59
15283,148.32999999999998
15284,24.75
15285,94.92
15287,369.34000000000003
15288,1574.51
15289,653.31
15290,2553.06
15291,9178.26
15293,247.5
15294,233.35
15295,207.04
15296,6650.17
15298,4659.47
15299,3484.5299999999997
15301,2533.09
15302,308.0
15303,650.16
15304,225.15
15305,93.6
15306,2310.38
15309,797.96
15310,1634.6399999999999
15311,55942.74
15312,2005.34
15314,492.48
15317,129.75
15321,3961.42
15322,711.18
15323,434.6
15324,140.22
15325,1439.72
15326,1388.81
15328,107.24
15329,1909.1299999999999
15331,767.91
15332,4892.68
15336,240.5
15337,373.02
15338,277.93
15339,1246.95
15340,105.5
15341,382.2
15346,343.7
15347,1162.0
15350,547.6
15351,1770.23
15352,111.15
15353,2336.0
15354,284.4
15356,664.66
15358,8703.21
15359,181.35
15361,270.15
15362,613.08
15363,678.11
15365,2242.81
15366,1786.57
15367,3203.74
15368,275.8
15369,6251.26
15370,1352.96
15371,59.4
15372,4009.66
15373,1002.93
15374,139.32
15375,60.96
15377,1211.75
15378,246.5
15379,1174.55
15380,1788.8
15381,1293.72
15382,7777.84
15384,1385.3799999999999
15385,625.2
15387,468.65
15389,2233.8
15390,1216.66
15391,289.87
15392,1376.09
15393,659.48
15394,3103.2599999999998
15396,508.2
15400,586.1
15401,216.95
15402,1203.77
15403,170.88
15404,257.06
15405,310.74
15406,465.16
15409,131.25
15410,1234.88
15413,6798.72
15416,588.5
15418,449.42
15420,743.0
15421,2854.98
15422,1522.27
15423,223.39000000000001
15424,214.44
15425,1941.12
15426,1134.85
15428,668.97
15430,954.75
15431,153.24
15432,149.57
15434,1525.58
15437,193.29
15439,1269.05
15441,1254.21
15443,1900.64
15445,171.0
15446,399.75
15447,337.71
15448,294.17
15451,226.86
15452,1256.63
15454,126.89
15455,38.25
15456,1656.93
15458,208.8
15459,202.82999999999998
15461,429.7
15462,502.45
15465,5281.53
15466,1225.93
15468,962.97
15469,335.7
15470,63.419999999999995
15471,837.53
15473,274.8
15474,150.35
15476,2209.98
15477,368.4
15478,583.56
15479,147.4
15480,5373.5
15481,1993.34
15482,3537.6
15483,592.56
15484,1061.69
15485,3186.01
15486,102.0
15487,231.32
15488,340.6
15489,1285.33
15490,210.85
15493,2168.27
15494,2422.02
15495,246.5
15496,146.14
15497,7395.19
15498,12633.18
15499,158.65
15501,399.95
15502,3548.34
15503,116.26
15504,349.87
15506,1058.25
15509,152.41
15512,210.57999999999998
15513,12992.33
15514,2368.34
15515,171.81
15518,2268.44
15519,344.61
15521,4098.04
15523,16847.18
15524,151.4
15525,430.78000000000003
15527,3126.36
15529,1116.72
15530,311.37
15532,2174.12
15534,162.25
15535,541.47
15536,259.09
15538,3358.4
15540,247.38
15542,855.71
15543,114.4
15544,4615.72
15545,135.33
15546,1079.1000000000001
15547,5146.45
15548,158.09
15549,652.7
15550,1635.42
15551,1243.75
15552,162.4
15555,7267.83
15558,202.67999999999998
15559,1109.4
15560,153.52
15561,1133.8
15562,536.88
15563,1459.02
15564,70.74000000000001
15566,227.87
15569,2207.74
15570,5105.32
15571,3241.92
15572,1431.78
15573,597.23
15574,774.84
15575,30.1
15577,137.15
15579,923.03
15580,1375.39
15581,4076.97
15583,95.96000000000001
15584,547.34
15586,1139.1
15587,608.4
15588,579.6
15590,1496.6
15591,217.9
15595,357.59999999999997
15596,1723.45
15597,238.8
15598,307.34
15599,488.32
15600,1199.31
15601,8183.56
15602,1932.6399999999999
15603,40.0
15605,738.57
15606,2310.83
15607,1604.21
15608,692.3
15611,1405.83
15613,433.71999999999997
15614,3147.36
15615,10974.23
15616,317.11
15617,828.55
15620,389.18
15622,4143.05
15623,2136.02
15625,1702.1399999999999
15626,391.71999999999997
15627,566.9
15628,2782.02
15629,2240.9
15630,295.05
15631,596.67
15633,4335.96
15634,311.1
15635,100.35
15636,719.82
15637,574.23
15638,2265.2
15639,639.76
15640,11411.92
15641,3458.35
15642,105.77999999999999
15645,443.16
15646,526.97
15647,169.0
15649,1354.35
15650,553.88
15651,612.76
15652,1068.2
15658,1399.37
15659,226.04
15660,1212.13
15661,906.15
15662,283.73
15664,867.6
15665,1764.86
15666,632.9399999999999
15670,152.15
15672,45.3
15673,3478.09
15674,4501.63
15675,218.35
15677,648.4
15678,1473.24
15680,3173.9
15681,1563.54
15682,318.24
15683,330.79
15684,173.95
15685,55.980000000000004
15686,90.0
15688,190.57
15689,266.93
15691,434.5
15693,37.5
15694,4331.41
15695,721.06
15696,1170.11
15697,246.75
15698,46.2
15702,140.39
15704,1441.04
15708,969.19
15709,194.6
15710,898.87
15711,420.25
15712,2400.05
15713,654.09
15714,453.93
15715,658.02
15716,1913.55
15717,456.7
15718,293.79
15719,5165.9
15720,140.49
15722,3022.79
15723,740.0
15724,92.6
15726,321.91
15727,4212.65
15728,544.6
15729,107.55000000000001
15730,605.7
15731,125.3
15732,1387.95
15734,923.85
15735,327.68
15736,1767.12
15738,8560.55
15741,208.62
15742,156.87
15747,1553.17
15748,465.45
15750,4330.46
15751,1380.44
15752,1557.96
15754,2579.04
15755,3628.87
15757,2225.94
15759,577.89
15760,13916.34
15761,143.05
15764,1223.11
15765,370.63
15766,516.0
15768,14687.06
15769,32451.6
15770,321.45
15771,1006.54
15772,280.88
15773,138.84
15774,1017.54
15775,45.599999999999994
15777,715.5
15778,307.95
15779,124.08
15782,1399.3600000000001
15784,848.33
15785,3640.96
15786,3582.62
15788,221.82999999999998
15789,1610.71
15791,1995.65
15792,933.84
15793,1433.96
15794,777.0
15795,1369.86
15796,2463.02
15797,613.6800000000001
15798,1535.37
15799,537.2
15800,530.18
15803,1513.84
15805,4660.75
15807,913.62
15808,14482.03
15809,758.6700000000001
15810,1607.06
15811,1557.38
15812,3400.33
15814,689.11
15816,144.15
15817,2766.4
15818,340.5
15819,2029.34
15822,954.59
15823,3882.17
15824,890.94
15826,943.97
15827,1957.98
15828,1108.82
15833,80.4
15834,1539.24
15837,385.03
15838,40519.92
15841,1518.35
15842,548.8
15845,714.51
15846,107.01
15847,433.3
15848,137.99
15850,771.87
15851,109.73
15852,96.55
15854,2609.16
15855,340.48
15856,17703.63
15857,273.48
15858,2508.77
15859,438.46
15860,1498.8
15861,1222.28
15862,2033.64
15863,286.26
15864,244.44
15865,1346.29
15867,5224.81
15868,94.53
15869,171.47
15870,506.02000000000004
15871,33.099999999999994
15872,413.0
15873,313.91999999999996
15874,6878.88
15875,108.52
15876,1449.14
15878,330.77
15879,1137.8
15880,329.03
15882,979.62
15884,244.6
15885,1572.47
15886,871.78
15887,1027.15
15888,260.85
15889,1279.6
15890,535.65
15892,128.2
15893,305.28
15894,151.44
15898,4129.26
15899,56.25
15900,549.29
15901,335.99
15902,145.01
15903,3813.08
15905,114.69
15906,962.5
15908,758.62
15910,1432.29
15911,1700.24
15912,810.08
15913,6.3
15914,205.99
15915,364.45
15916,1874.83
15917,407.07
15918,248.65
15919,214.07999999999998
15920,401.64
15921,452.23
15922,369.5
15923,127.08
15924,102.82
15926,134.44
15927,106.53999999999999
15928,293.53
15929,594.0
15931,239.9
15934,2190.66
15936,282.79
15938,330.23
15939,2945.38
15941,405.0
15943,271.28999999999996
15944,1839.1399999999999
15945,646.27
15946,2304.18
15948,553.85
15950,5376.2
15951,304.95
15953,1990.8
15954,190.75
15955,4242.1
15956,617.6
15957,492.36
15958,357.77
15959,542.89
15960,410.95
15961,451.28999999999996
15962,289.48
15964,269.21
15965,2119.26
15966,426.53
15967,2568.32
15968,404.55
15969,460.95
15970,703.22
15971,1702.98
15972,1769.33
15973,680.62
15976,1266.77
15978,2180.64
15979,329.21999999999997
15980,4144.82
15981,5954.29
15982,324.51
15983,2458.9
15984,5735.09
15985,1572.86
15986,186.29999999999998
15987,216.70000000000002
15988,582.11
15989,368.31
15990,1205.64
15991,150.55
15992,854.61
15994,761.41
15995,694.54
15996,617.0699999999999
15998,5193.92
15999,20.4
16001,583.39
16002,169.21
16003,2878.46
16004,2146.39
16005,1786.78
16006,231.42000000000002
16007,1359.25
16008,4860.35
16010,1302.46
16011,2486.0
16012,1563.3
16013,20009.84
16014,453.45
16016,980.91
16017,1333.7
16018,289.23
16019,13542.92
16021,487.03
16024,232.96
16027,1113.74
16028,82.2
16029,41184.3
16032,1965.72
16033,1985.63
16034,473.62
16035,217.73
16036,1797.92
16037,654.32
16039,456.4
16040,1103.35
16042,1067.85
16043,1082.6
16044,340.84
16045,2094.23
16046,235.78
16047,107.14
16048,818.79
16049,777.34
16050,162.8
16051,188.44
16053,2122.89
16054,1327.98
16057,1591.73
16058,62.7
16059,1718.66
16060,541.95
16061,89.65
16062,1709.83
16064,109.31
16065,1992.1299999999999
16067,3269.11
16068,115.73
16069,457.7
16071,750.56
16072,3595.77
16074,252.5
16075,736.93
16077,2300.3999999999996
16078,283.79
16080,385.4
16081,1637.1399999999999
16082,106.75
16083,1033.8
16085,1359.52
16086,1743.6
16087,1739.92
16088,1437.43
16089,263.49
16090,180.56
16092,770.0799999999999
16094,2617.33
16095,447.05
16096,1264.3500000000001
16098,2435.67
16099,841.3
16100,582.64
16101,1938.46
16103,4762.07
16104,2476.25
16105,2049.23
16108,1393.42
16109,327.59999999999997
16110,460.64
16111,549.33
16115,892.92
16117,422.19
16118,4376.25
16119,1297.45
16120,1658.37
16121,595.38
16122,316.92
16124,1523.49
16125,4292.35
16126,8356.83
16127,145.06
16128,1920.83
16129,1396.05
16130,987.48
16131,6450.88
16132,664.1999999999999
16133,8403.22
16134,1527.25
16135,301.9
16136,237.42000000000002
16137,422.7
16138,910.35
16139,475.74
16140,832.42
16141,335.54
16143,2485.89
16145,3005.95
16146,212.25
16147,2023.91
16148,310.3
16149,141.7
16150,2342.57
16153,3309.2599999999998
16155,796.9
16156,3096.14
16158,628.32
16159,884.59
16161,7210.59
16163,1992.98
16165,79.9
16166,435.83
16167,1386.12
16168,6848.87
16170,4983.95
16172,744.34
16174,1237.2
16175,798.85
16176,2052.69
16177,1915.3600000000001
16178,414.7
16180,5995.69
16182,3354.0
16183,739.1
16185,115.31
16186,5019.17
16188,105.8
16190,2508.47
16191,10497.3
16192,351.3
16193,315.98
16194,308.6
16195,323.25
16196,93.3
16197,2016.71
16198,629.36
16199,942.75
16200,4539.23
16201,248.65
16202,2136.72
16203,521.64
16204,534.53
16205,1062.48
16206,2052.81
16208,2776.19
16209,1884.16
16210,17403.21
16211,543.5699999999999
16212,603.37
16214,975.5
16218,1355.29
16219,40.8
16221,1325.8
16222,498.5
16223,1087.05
16224,321.24
16225,1762.99
16226,417.05
16227,713.0
16228,885.71
16229,1857.26
16231,1074.47
16232,1722.09
16233,1429.03
16234,333.18
16235,1186.4
16237,136.65
16238,63.66
16239,1078.0
16241,1680.2
16242,3824.79
16244,1056.6299999999999
16246,821.35
16250,401.94
16251,128.31
16252,295.09
16253,3588.34
16254,967.44
16255,2284.34
16256,876.9399999999999
16258,6739.01
16259,340.94
16261,312.62
16262,755.15
16263,348.15999999999997
16264,823.53
16265,1488.17
16266,896.06
16267,186.66
16269,717.5699999999999
16271,1993.18
16273,318.34000000000003
16274,351.75
16275,1591.24
16276,1818.79
16277,188.69
16278,551.46
16279,4195.5
16280,238.04999999999998
16281,1361.96
16282,1139.28
16283,2779.51
16284,205.8
16285,176.9
16286,328.95
16287,864.48
16288,129.85
16289,136.31
16290,1957.7
16291,117.72
16292,951.51
16293,2408.96
16294,126.05
16296,1313.67
16298,487.5
16299,193.65
16300,1367.32
16301,107.33
16303,2567.64
16304,381.65999999999997
16306,560.55
16307,1194.92
16308,2560.0
16310,460.08
16312,171.15
16314,1491.4
16315,176.34
16316,2806.0
16317,850.86
16320,4590.53
16321,230.9
16323,146.16
16325,3003.26
16326,1682.03
16327,6874.97
16328,310.83
16329,1664.92
16330,373.46999999999997
16331,2037.7
16332,417.21
16334,263.73
16335,2753.52
16336,3517.69
16340,961.93
16341,1878.92
16343,285.54
16344,741.3199999999999
16345,613.33
16346,224.51
16347,2595.51
16348,328.77
16350,1137.42
16351,3176.13
16353,3323.75
16354,723.66
16355,416.35
16356,204.1
16357,209.49
16358,892.15
16359,946.83
16362,212.17
16365,1766.78
16366,1220.83
16367,549.81
16368,141.53
16369,1111.15
16371,157.2
16372,934.58
16373,309.49
16374,1256.67
16375,104.0
16377,632.28
16381,247.85
16382,353.1
16383,2252.93
16384,774.45
16385,473.69
16386,765.59
16387,788.1
16388,186.05
16390,467.5
16391,1052.26
16392,538.81
16393,2441.61
16395,2036.35
16396,137.8
16397,123.13
16399,222.2
16400,2755.92
16401,2750.83
16402,205.65
16406,374.01
16407,681.97
16408,231.93
16409,3629.76
16410,130.32
16411,673.24
16412,457.2
16413,259.83
16414,424.96
16415,496.49
16416,1906.48
16417,35.7
16418,397.62
16419,504.99
16420,75.0
16421,526.27
16422,28904.67
16424,309.5
16428,638.49
16430,817.09
16433,200.26
16434,1161.89
16435,1003.0699999999999
16436,319.14
16437,301.25
16439,310.7
16440,216.3
16441,637.93
16442,282.68
16443,162.24
16444,2971.21
16445,352.65
16447,471.19
16448,178.13
16450,1193.81
16451,746.1800000000001
16452,332.17
16453,251.71
16454,24.05
16455,2535.69
16456,4630.16
16458,2208.15
16459,71.78999999999999
16461,1402.91
16465,746.24
16466,2171.13
16467,2869.16
16468,712.62
16469,178.48
16470,1664.08
16471,966.03
16472,789.6
16473,154.72
16476,350.35
16477,1825.56
16481,453.38
16485,1923.54
16486,134.36
16487,209.4
16489,303.7
16490,205.41
16491,801.66
16492,385.56
16493,780.46
16496,731.25
16497,3729.59
16499,2212.89
16500,443.05
16501,1191.23
16502,258.55
16503,2182.41
16507,142.71
16508,240.95
16510,1777.5
16511,842.16
16515,1554.92
16518,475.05
16519,327.68
16520,1427.57
16521,1140.11
16522,433.36
16523,2497.86
16524,306.19
16525,11535.29
16526,426.84999999999997
16527,1004.88
16529,1531.55
16530,48.35
16531,1053.74
16532,2007.8400000000001
16534,635.9
16535,378.28999999999996
16537,23.35
16538,395.07
16539,2343.2
16540,205.75
16541,424.03
16542,137.7
16543,292.21
16544,376.7
16545,350.52
16546,4819.32
16547,104.25999999999999
16548,30.15
16549,8746.9
16550,7069.27
16551,1315.0
16552,95.28999999999999
16553,10864.19
16554,2004.62
16555,1629.79
16556,4698.79
16558,5535.02
16559,175.0
16560,2206.97
16562,223.86
16563,3334.82
16564,87.80000000000001
16565,599.35
16568,1020.9
16569,1331.03
16570,3695.91
16571,2827.0499999999997
16574,850.34
16576,540.87
16577,380.0
16578,156.6
16579,295.05
16583,297.95
16584,2220.09
16585,341.59000000000003
16586,998.8299999999999
16588,1361.28
16589,153.12
16590,605.9
16592,3694.23
16593,741.11
16595,1397.59
16596,329.48
16599,172.8
16600,1339.8899999999999
16601,434.3
16602,235.25
16604,432.45
16605,60.48
16606,357.66
16607,2359.16
16608,1286.62
16611,1655.6399999999999
16612,2057.77
16614,673.6
16615,291.5
16619,1712.12
16620,1579.97
16622,225.4
16623,885.79
16625,1320.95
16628,130.05
16630,106.8
16631,1892.52
16632,406.4
16634,1596.71
16635,473.0
16636,3802.04
16638,749.81
16639,490.47
16640,179.4
16641,323.4
16642,389.12
16643,435.6
16645,160.39
16646,678.8
16647,327.84
16648,382.14
16649,306.58
16650,1397.69
16651,136.2
16652,10776.42
16654,1110.2
16655,2633.74
16656,8207.37
16658,690.83
16660,611.9
16661,932.76
16662,151.05
16663,165.0
16664,109.2
16666,98.73
16668,555.7
16670,3934.25
16673,171.13
16675,608.86
16676,769.78
16677,880.62
16679,663.31
16680,637.75
16681,151.5
16683,320.25
16684,80489.21
16686,1921.19
16687,157.63
16690,127.45
16691,178.82999999999998
16692,638.7
16693,701.62
16694,98.3
16695,191.9
16699,994.6
16700,4091.16
16701,4518.43
16702,1110.83
16704,664.16
16705,29480.06
16707,533.41
16709,6026.14
16710,3823.78
16711,1217.45
16712,621.5600000000001
16713,7619.21
16714,368.27
16715,323.8
16716,1248.48
16717,3127.85
16718,3006.08
16719,2174.13
16720,605.79
16722,4258.2699999999995
16723,654.96
16724,147.35
16725,1052.14
16726,705.14
16727,1121.45
16731,170.3
16732,3783.89
16733,259.68
16735,3970.0
16736,2956.56
16737,417.6
16739,463.43
16740,226.91
16741,173.06
16742,2334.9700000000003
16743,1999.02
16746,11366.64
16748,2121.43
16749,4157.88
16752,207.5
16754,65500.07
16755,1389.25
16756,1072.97
16757,163.65
16760,228.0
16763,352.85
16765,420.75
16767,2481.2
16768,1220.48
16769,755.51
16770,1152.6299999999999
16771,1706.99
16772,3698.0499999999997
16773,249.65
16774,905.96
16775,1361.23
16776,220.97
16777,1069.56
16779,22554.22
16780,174.16
16781,623.0
16782,7732.37
16783,391.95
16784,784.73
16785,533.78
16786,51.84
16787,1017.53
16788,1334.54
16791,2251.85
16792,513.08
16794,856.2
16795,2062.41
16797,1802.02
16798,841.16
16799,452.78
16802,582.61
16805,630.75
16807,1002.29
16809,812.74
16810,532.5
16812,1912.65
16814,5781.4400000000005
16815,406.02
16817,1200.15
16819,182.59
16821,113.35
16822,181.39
16823,1884.71
16824,225.6
16825,1051.71
16827,392.13
16829,316.1
16830,881.59
16831,91.8
16832,218.46
16833,1302.51
16834,485.5
16835,1357.56
16836,530.5
16838,570.76
16839,5716.14
16840,139.85
16841,2136.24
16843,9374.86
16844,614.34
16845,253.88
16846,628.09
16847,421.45
16848,1130.2
16854,1408.96
16856,323.09
16857,352.8
16858,4292.59
16859,1184.6
16860,1610.62
16861,772.83
16862,662.3299999999999
16863,495.71999999999997
16864,409.25
16865,130.95
16867,76.74
16868,384.56
16870,450.15999999999997
16872,533.11
16873,7493.7699999999995
16874,209.89
16875,2139.0
16876,136.01
16880,321.78000000000003
16883,2101.61
16884,641.13
16885,234.19
16886,134.0
16887,465.84000000000003
16888,434.2
16889,947.98
16890,285.40999999999997
16891,1202.77
16892,236.56
16893,249.89000000000001
16894,1306.96
16895,900.63
16896,103.95
16898,496.26
16899,424.71
16901,204.26
16903,678.55
16904,1360.31
16905,1923.57
16906,851.33
16907,722.0500000000001
16908,252.59
16911,255.25
16912,1904.93
16913,310.47
16915,921.5
16916,536.04
16917,1460.36
16918,2137.72
16919,2515.76
16920,355.45
16921,255.03
16922,611.08
16923,6088.05
16925,125.65
16926,1169.6100000000001
16928,1199.08
16931,629.4
16932,262.32
16933,2536.07
16934,1152.11
16935,530.86
16936,286.39
16937,196.25
16938,4283.68
16939,433.85
16940,3377.78
16941,33.0
16943,482.76
16944,101.36
16945,4202.66
16946,1222.04
16947,548.73
16948,433.75
16950,2535.21
16952,628.22
16954,3996.8
16955,790.74
16958,778.49
16960,1483.83
16961,560.39
16962,251.04
16964,207.85000000000002
16970,71.4
16972,749.0
16973,127.0
16974,365.5
16975,926.12
16977,496.0
16978,424.55
16979,1007.74
16980,394.37
16983,1748.15
16984,5891.01
16985,5459.04
16986,3015.55
16987,904.6
16988,256.55
16990,165.0
16991,1041.21
16992,3862.19
16993,1950.95
16996,666.65
16998,107.0
17000,406.3
17001,2651.23
17002,1077.82
17003,828.21
17004,1012.22
17005,622.36
17006,853.49
17007,230.17
17008,81.36
17009,242.06
17011,400.8
17012,360.61
17016,552.4
17017,5416.35
17018,1367.6
17019,2703.03
17020,935.62
17021,1182.22
17022,189.0
17023,800.18
17025,1152.87
17026,54.15
17027,433.07
17028,1593.83
17029,1421.3
17031,2393.5
17032,2984.32
17033,302.65
17034,530.9
17035,180.06
17036,176.9
17038,630.77
17039,1954.99
17040,13.52
17041,583.71
17043,858.47
17044,11013.82
17045,488.24
17046,1264.05
17047,1188.33
17048,1146.33
17049,4287.5
17050,1462.95
17051,465.6
17055,232.85
17056,128.60000000000002
17057,294.74
17059,2506.54
17062,645.81
17063,2177.39
17065,194.7
17066,228.34
17067,454.53999999999996
17068,4601.69
17069,3084.58
17070,133.18
17071,1364.68
17072,273.34999999999997
17074,203.05
17075,1402.51
17076,401.67
17077,306.0
17080,669.91
17081,660.48
17082,2728.18
17083,2644.01
17084,2253.22
17085,6285.27
17087,221.53
17089,128.45
17090,1105.53
17091,3961.44
17092,3737.38
17093,235.88
17094,100.2
17095,1248.09
17096,2675.8
17097,363.66
17098,591.07
17099,582.17
17101,885.3199999999999
17103,424.3
17104,474.03000000000003
17106,481.58
17107,5255.24
17108,174.95
17109,410.42
17110,336.59999999999997
17111,227.97
17112,197.57
17113,2305.59
17115,1923.99
17116,389.78
17121,314.74
17122,432.18
17123,631.87
17126,1026.98
17127,1155.03
17129,31.85
17132,1220.91
17133,9730.09
17134,212.1
17135,798.03
17136,231.68
17137,1099.81
17138,4036.77
17139,8915.99
17141,727.58
17142,696.25
17143,880.97
17145,3120.91
17146,5102.86
17147,1485.36
17149,143.10000000000002
17150,1357.95
17151,231.90000000000003
17152,327.0
17155,640.76
17156,591.87
17157,4832.900000000001
17158,713.03
17159,560.71
17160,6691.13
17161,856.01
17163,406.68
17165,1635.64
17167,867.11
17168,400.2
17169,320.95
17170,178.68
17171,159.68
17172,638.81
17176,596.1899999999999
17177,119.5
17178,432.96000000000004
17179,795.47
17180,1452.8
17181,225.45
17182,321.3
17184,198.41
17185,229.46
17187,263.76
17188,2118.7
17189,569.88
17190,1281.83
17191,2726.77
17192,75.28
17193,610.74
17194,549.88
17195,562.98
17196,327.75
17198,521.66
17199,135.04
17200,356.71
17201,853.32
17202,160.65
17203,2004.01
17204,3940.13
17205,615.27
17207,292.62
17208,111.15
17209,595.6999999999999
17210,251.72
17211,1729.43
17212,567.56
17213,2401.07
17215,186.15
17216,63.6
17217,96.6
17218,2226.96
17219,144.9
17220,1269.76
17221,642.14
17222,1250.86
17223,433.99
17224,100.86000000000001
17225,131.15
17226,501.97999999999996
17227,1081.86
17228,1269.89
17230,5750.08
17231,3940.08
17233,369.98
17235,1354.82
17236,1013.13
17237,679.44
17238,3982.66
17239,806.95
17240,130.6
17241,2736.64
17242,1754.24
17243,11920.43
17244,871.14
17245,200.18
17246,38.92
17248,181.89
17249,68.03
17251,529.15
17254,198.29
17255,490.21999999999997
17256,258.93
17257,189.78
17258,417.3
17259,1239.11
17260,120.95
17261,221.59
17262,1504.26
17264,268.28
17266,205.14
17268,970.25
17269,491.81
17270,601.45
17271,204.3
17273,141.12
17274,465.4
17275,114.1
17276,502.49
17278,25.2
17280,118.86
17281,797.85
17282,623.08
17283,188.46
17284,1140.58
17285,407.94
17286,237.81
17287,3000.5
17288,1050.8
17289,1110.78
17290,974.95
17292,271.75
17293,1896.57
17294,467.79
17296,338.13
17298,455.84
17299,336.62
17300,393.64
17301,131.15
17304,111.5
17305,2135.46
17306,1151.04
17307,3999.89
17308,4511.76
17309,237.64
17310,1025.1
17311,2181.71
17314,2376.5099999999998
17315,3318.35
17316,124.45
17318,157.32999999999998
17319,29.099999999999998
17320,1695.15
17321,1008.05
17322,922.59
17323,644.52
17324,1311.64
17325,512.77
17326,312.35
17327,152.35
17328,104.7
17329,475.42
17330,59.900000000000006
17332,838.27
17334,328.13
17335,497.04
17336,81.12
17338,5395.79
17339,119.0
17340,9935.93
17341,1006.53
17342,1227.54
17343,1066.3
17344,299.74
17345,1066.94
17346,2509.84
17348,1285.69
17349,674.16
17350,612.38
17351,1401.08
17352,36.25
17353,1502.0
17354,1740.9
17355,273.31
17356,768.25
17358,500.2
17359,156.6
17360,632.27
17361,383.59000000000003
17362,711.81
17363,920.46
17364,7510.24
17365,3417.13
17366,1077.24
17368,879.42
